origin_id,destine_id,weight
005-015,005-030,1
005-015,019-999,2
005-015,999-999,11
005-016,005-006,1
005-016,005-007,18
005-016,005-010,89
005-016,005-011,1
005-016,005-016,411
005-016,005-018,84
005-016,005-021,2
005-016,005-023,1
005-016,005-025,2
005-016,005-026,1
005-016,005-029,7
005-016,005-030,1
005-016,005-031,8
005-016,005-032,1
005-016,005-999,2
005-016,019-039,1
005-016,026-999,1
005-016,999-999,7
005-017,001-001,1
005-017,005-002,2
005-017,005-003,1
005-017,005-007,2
005-017,005-009,24
005-017,005-017,3753
005-017,005-018,1
005-017,005-023,1
005-017,005-024,3
005-017,005-030,14
005-017,005-033,13
005-017,005-035,1617
005-017,005-036,38
005-017,005-999,1
005-017,008-019,11
005-017,008-032,2
005-017,008-036,1
005-017,008-037,4
005-017,009-010,1
005-017,009-999,1
005-017,010-004,1
005-017,010-005,20
005-017,010-007,100
005-017,010-012,14
005-017,010-013,2
005-017,010-014,1
005-017,010-025,1
005-017,010-027,1
005-017,010-028,1
005-017,010-031,1
005-017,010-032,1
005-017,010-036,1
005-017,013-077,1
005-017,014-999,2
005-017,015-017,1
005-017,016-999,1
005-017,019-009,1
005-017,019-039,6
005-017,019-999,1
005-017,022-014,1
005-017,025-017,1
005-017,026-019,1
005-017,026-999,1
005-017,028-027,1
005-017,028-038,1
005-017,032-010,2
005-017,032-014,1
005-017,032-026,1
005-017,032-056,2
005-017,999-999,62
005-018,002-002,1
005-018,004-003,1
005-018,005-002,1
005-018,005-003,1
005-018,005-005,1
005-018,005-006,75
005-018,005-007,10
005-018,005-010,405
005-018,005-016,1
005-018,005-018,6257
005-018,005-020,2
005-018,005-021,2
005-018,005-022,2
005-018,005-023,2
005-018,005-025,1
005-018,005-026,2
005-018,005-027,1
005-018,005-028,3
005-018,005-029,1
005-018,005-030,7
005-018,005-031,5
005-018,005-032,2
005-018,005-034,1
005-018,005-035,1
005-018,005-999,4
005-018,008-011,1
005-018,008-019,1
005-018,009-016,1
005-018,013-076,1
005-018,015-999,4
005-018,019-006,2
005-018,019-012,1
005-018,019-019,1
005-018,019-039,6
005-018,019-046,1
005-018,019-047,2
005-018,019-999,2
005-018,026-017,1
005-018,028-027,1
005-018,028-999,1
005-018,030-039,1
005-018,030-193,1
005-018,999-999,82
005-019,005-002,2
005-019,005-003,96
005-019,005-006,1
005-019,005-012,3
005-019,005-014,1
005-019,005-018,1
005-019,005-019,982
005-019,005-020,2
005-019,005-022,234
005-019,005-025,186
005-019,005-028,34
005-019,005-030,1
005-019,005-032,3
005-019,005-033,1
005-019,005-036,10
005-019,005-037,2
005-019,005-038,45
005-019,005-999,6
005-019,010-005,1
005-019,011-015,1
005-019,019-009,1
005-019,019-039,2
005-019,019-999,2
005-019,028-027,4
005-019,999-999,3
005-020,003-999,1
005-020,005-002,12
005-020,005-006,1
005-020,005-007,1
005-020,005-008,1
005-020,005-012,5
005-020,005-018,12
005-020,005-019,1
005-020,005-020,3484
005-020,005-022,10
005-020,005-023,43
005-020,005-025,12
005-020,005-026,39
005-020,005-028,383
005-020,005-030,5
005-020,005-031,1
005-020,005-032,120
005-020,005-034,1
005-020,005-035,2
005-020,005-038,1
005-020,005-999,8
005-020,008-019,4
005-020,008-037,2
005-020,009-999,1
005-020,011-015,1
005-020,018-999,1
005-020,019-039,6
005-020,019-999,2
005-020,026-999,2
005-020,028-027,2
005-020,028-999,1
005-020,032-056,3
005-020,999-999,92
005-021,005-001,2
005-021,005-002,2
005-021,005-005,1
005-021,005-006,9
005-021,005-007,6
005-021,005-010,501
005-021,005-016,2
005-021,005-018,235
005-021,005-021,628
005-021,005-023,3
005-021,005-026,1
005-021,005-027,1
005-021,005-029,8
005-021,005-030,2
005-021,005-031,111
005-021,005-032,2
005-021,005-034,4
005-021,005-035,2
005-021,005-999,14
005-021,019-039,3
005-021,019-999,1
005-021,999-999,22
005-022,001-001,2
005-022,005-001,1
005-022,005-002,5
005-022,005-003,32
005-022,005-012,13
005-022,005-018,3
005-022,005-019,11
005-022,005-020,3
005-022,005-022,2666
005-022,005-023,1
005-022,005-025,429
005-022,005-028,27
005-022,005-032,2
005-022,005-036,3
005-022,005-037,10
005-022,005-038,36
005-022,005-999,3
005-022,008-019,2
005-022,009-999,2
005-022,011-007,1
005-022,011-015,1
005-022,011-020,1
005-022,012-007,1
005-022,012-999,2
005-022,015-095,1
005-022,019-039,1
005-022,019-999,2
005-022,021-114,1
005-022,026-999,1
005-022,028-027,1
005-022,030-193,1
005-022,032-026,1
005-022,032-056,1
005-022,999-999,39
005-023,001-001,2
005-023,002-999,1
005-023,005-002,1
005-023,005-007,13
005-023,005-010,2
005-023,005-018,6
005-023,005-020,5
005-023,005-023,1739
005-023,005-030,4
005-023,005-031,2
005-023,005-032,1
005-023,005-034,18
005-023,005-035,2
005-023,005-999,3
005-023,008-005,1
005-023,008-011,1
005-023,008-019,4
005-023,008-020,1
005-023,008-999,4
005-023,010-005,4
005-023,010-012,1
005-023,011-015,1
005-023,012-999,1
005-023,014-039,1
005-023,019-999,3
005-023,024-028,1
005-023,024-999,2
005-023,026-019,2
005-023,026-059,8
005-023,026-999,2
005-023,032-009,1
005-023,032-010,1
005-023,032-056,1
005-023,032-999,6
005-023,999-999,32
005-024,005-002,1
005-024,005-004,5
005-024,005-009,1
005-024,005-011,21
005-024,005-018,2
005-024,005-024,3520
005-024,005-027,125
005-024,005-030,97
005-024,005-033,1
005-024,005-035,11
005-024,005-999,3
005-024,008-019,1
005-024,010-005,2
005-024,010-007,1
005-024,013-033,1
005-024,015-999,1
005-024,019-006,1
005-024,019-019,1
005-024,019-026,1
005-024,019-039,12
005-024,019-046,1
005-024,019-999,2
005-024,023-004,1
005-024,024-028,1
005-024,026-030,2
005-024,026-999,1
005-024,028-027,1
005-024,028-038,1
005-024,999-999,27
005-025,005-002,4
005-025,005-003,3
005-025,005-012,7
005-025,005-014,3
005-025,005-018,1
005-025,005-022,175
005-025,005-025,5607
005-025,005-030,5
005-025,005-031,3
005-025,005-035,1
005-025,005-038,2
005-025,005-999,3
005-025,009-999,3
005-025,012-001,1
005-025,014-039,1
005-025,014-999,1
005-025,019-039,3
005-025,019-999,1
005-025,028-027,1
005-025,032-056,1
005-025,999-999,119
005-026,005-002,1
005-026,005-008,6
005-026,005-015,12
005-026,005-018,19
005-026,005-020,147
005-026,005-025,4
005-026,005-026,552
005-026,005-028,125
005-026,005-032,28
005-026,005-035,1
005-026,005-999,1
005-026,011-007,1
005-026,015-106,1
005-026,028-999,1
005-026,999-999,11
005-027,001-001,2
005-027,002-002,1
005-027,005-002,1
005-027,005-004,53
005-027,005-007,1
005-027,005-008,1
005-027,005-009,1
005-027,005-011,3
005-027,005-018,5
005-027,005-022,1
005-027,005-023,1
005-027,005-024,1
005-027,005-025,2
005-027,005-027,4773
005-027,005-028,1
005-027,005-030,748
005-027,005-033,1
005-027,005-035,7
005-027,005-038,1
005-027,005-999,2
005-027,006-002,1
005-027,008-019,1
005-027,009-999,3
005-027,010-005,1
005-027,011-015,1
005-027,013-048,1
005-027,014-999,1
005-027,015-045,1
005-027,015-106,1
005-027,015-999,1
005-027,019-006,3
005-027,019-009,1
005-027,019-018,5
005-027,019-019,1
005-027,019-021,1
005-027,019-026,2
005-027,019-037,3
005-027,019-038,1
005-027,019-039,46
005-027,019-041,1
005-027,019-046,4
005-027,019-048,1
005-027,019-999,12
005-027,022-014,2
005-027,023-005,1
005-027,024-008,1
005-027,026-999,1
005-027,028-027,3
005-027,028-032,1
005-027,028-999,2
005-027,032-026,1
005-027,032-056,1
005-027,999-999,66
005-028,005-002,6
005-028,005-003,6
005-028,005-007,1
005-028,005-009,1
005-028,005-010,1
005-028,005-012,2
005-028,005-013,1
005-028,005-015,5
005-028,005-018,11
005-028,005-019,1
005-028,005-020,45
005-028,005-022,5
005-028,005-025,8
005-028,005-026,7
005-028,005-028,4027
005-028,005-030,6
005-028,005-032,89
005-028,005-035,2
005-028,005-038,3
005-028,005-999,4
005-028,010-005,1
005-028,019-033,1
005-028,019-039,4
005-028,019-999,2
005-028,022-014,1
005-028,026-030,1
005-028,026-999,2
005-028,027-999,1
005-028,028-027,1
005-028,028-032,1
005-028,028-033,1
005-028,030-193,1
005-028,032-056,1
005-028,999-999,58
005-029,005-006,11
005-029,005-007,17
005-029,005-010,232
005-029,005-014,1
005-029,005-016,9
005-029,005-018,134
005-029,005-020,1
005-029,005-021,6
005-029,005-023,1
005-029,005-025,1
005-029,005-029,446
005-029,005-030,1
005-029,005-031,26
005-029,005-034,1
005-029,005-999,3
005-029,019-039,3
005-029,999-999,9
005-030,001-001,2
005-030,005-002,4
005-030,005-004,331
005-030,005-010,1
005-030,005-011,19
005-030,005-018,5
005-030,005-020,2
005-030,005-023,1
005-030,005-024,9
005-030,005-025,5
005-030,005-027,2339
005-030,005-028,2
005-030,005-030,15402
005-030,005-035,14
005-030,005-999,3
005-030,008-019,1
005-030,009-999,18
005-030,010-004,1
005-030,010-005,1
005-030,011-020,1
005-030,014-039,3
005-030,014-061,1
005-030,014-073,1
005-030,015-106,1
005-030,015-999,7
005-030,016-052,1
005-030,017-005,1
005-030,017-007,3
005-030,019-006,4
005-030,019-007,1
005-030,019-009,1
005-030,019-012,1
005-030,019-017,7
005-030,019-018,1
005-030,019-026,1
005-030,019-033,1
005-030,019-039,92
005-030,019-046,1
005-030,019-048,3
005-030,019-049,1
005-030,019-999,25
005-030,020-459,1
005-030,021-114,2
005-030,022-014,2
005-030,024-028,5
005-030,024-999,1
005-030,026-019,1
005-030,026-030,1
005-030,026-999,2
005-030,028-027,5
005-030,028-032,2
005-030,028-038,1
005-030,028-040,1
005-030,028-999,4
005-030,030-087,1
005-030,030-193,1
005-030,032-007,12
005-030,032-026,8
005-030,032-041,1
005-030,032-056,14
005-030,999-999,125
005-031,005-001,5
005-031,005-002,2
005-031,005-005,1
005-031,005-006,24
005-031,005-007,8
005-031,005-008,2
005-031,005-010,769
005-031,005-013,1
005-031,005-016,3
005-031,005-018,619
005-031,005-020,2
005-031,005-021,41
005-031,005-022,1
005-031,005-025,1
005-031,005-026,1
005-031,005-027,1
005-031,005-028,1
005-031,005-029,4
005-031,005-030,6
005-031,005-031,1542
005-031,005-033,1
005-031,005-034,2
005-031,005-999,4
005-031,009-999,1
005-031,011-015,1
005-031,013-076,1
005-031,019-038,1
005-031,019-039,9
005-031,027-002,1
005-031,028-027,1
005-031,028-038,1
005-031,031-059,1
005-031,999-999,57
005-032,002-004,1
005-032,005-002,10
005-032,005-003,8
005-032,005-005,1
005-032,005-007,2
005-032,005-012,1
005-032,005-014,1
005-032,005-015,1
005-032,005-018,11
005-032,005-020,141
005-032,005-022,10
005-032,005-025,17
005-032,005-026,4
005-032,005-027,1
005-032,005-028,613
005-032,005-030,5
005-032,005-031,1
005-032,005-032,2882
005-032,005-037,3
005-032,005-038,3
005-032,005-999,9
005-032,007-999,1
005-032,015-999,1
005-032,018-999,1
005-032,019-039,3
005-032,019-047,1
005-032,019-999,2
005-032,021-999,1
005-032,026-999,4
005-032,032-056,2
005-032,999-999,53
005-033,001-001,1
005-033,003-003,1
005-033,005-002,3
005-033,005-007,5
005-033,005-009,164
005-033,005-011,1
005-033,005-012,2
005-033,005-017,9
005-033,005-018,4
005-033,005-023,5
005-033,005-024,2
005-033,005-025,2
005-033,005-027,20
005-033,005-030,27
005-033,005-032,1
005-033,005-033,3894
005-033,005-035,331
005-033,005-036,3
005-033,005-999,1
005-033,008-019,15
005-033,008-032,1
005-033,008-037,2
005-033,008-999,1
005-033,010-004,2
005-033,010-005,8
005-033,010-007,26
005-033,010-012,7
005-033,010-013,2
005-033,010-032,1
005-033,010-036,1
005-033,012-001,1
005-033,014-999,1
005-033,015-999,1
005-033,018-999,2
005-033,019-039,34
005-033,019-999,2
005-033,024-028,1
005-033,025-017,1
005-033,028-027,2
005-033,028-032,1
005-033,028-999,1
005-033,032-056,1
005-033,999-999,48
005-034,005-007,2
005-034,005-017,1
005-034,005-018,2
005-034,005-023,9
005-034,005-033,2
005-034,005-034,1415
005-034,005-035,2
005-034,008-011,1
005-034,008-019,2
005-034,008-036,2
005-034,008-051,1
005-034,008-999,1
005-034,010-004,3
005-034,010-005,2
005-034,010-023,1
005-034,010-032,1
005-034,019-039,1
005-034,026-036,1
005-034,026-059,5
005-034,032-007,1
005-034,032-010,1
005-034,999-999,9
005-035,001-001,2
005-035,002-002,3
005-035,002-999,2
005-035,003-003,1
005-035,004-003,1
005-035,005-002,3
005-035,005-009,19
005-035,005-012,1
005-035,005-015,2
005-035,005-017,70
005-035,005-018,4
005-035,005-023,4
005-035,005-024,3
005-035,005-025,4
005-035,005-027,2
005-035,005-030,32
005-035,005-031,3
005-035,005-033,21
005-035,005-034,2
005-035,005-035,15583
005-035,005-036,17
005-035,005-999,5
005-035,008-017,1
005-035,008-019,19
005-035,008-026,1
005-035,008-029,2
005-035,008-032,1
005-035,008-036,1
005-035,008-037,7
005-035,009-010,1
005-035,009-999,23
005-035,010-004,10
005-035,010-005,115
005-035,010-006,3
005-035,010-007,680
005-035,010-010,1
005-035,010-011,1
005-035,010-012,92
005-035,010-013,11
005-035,010-015,1
005-035,010-029,1
005-035,010-031,1
005-035,010-032,1
005-035,010-036,7
005-035,010-999,12
005-035,011-007,1
005-035,011-999,1
005-035,012-050,1
005-035,013-076,1
005-035,014-039,3
005-035,014-067,3
005-035,015-014,1
005-035,015-095,1
005-035,015-109,1
005-035,015-999,3
005-035,016-999,1
005-035,019-006,3
005-035,019-009,1
005-035,019-039,27
005-035,019-046,1
005-035,019-999,5
005-035,021-114,3
005-035,021-999,1
005-035,022-014,3
005-035,022-999,1
005-035,023-999,1
005-035,024-999,1
005-035,025-009,1
005-035,025-017,1
005-035,026-017,1
005-035,026-019,2
005-035,026-022,1
005-035,026-030,2
005-035,028-003,1
005-035,028-010,1
005-035,028-027,1
005-035,028-038,1
005-035,028-999,2
005-035,030-999,1
005-035,032-006,1
005-035,032-020,1
005-035,032-022,1
005-035,032-026,1
005-035,032-056,13
005-035,999-999,153
005-036,001-001,1
005-036,003-003,1
005-036,005-002,1
005-036,005-007,2
005-036,005-010,1
005-036,005-015,1
005-036,005-017,194
005-036,005-018,2
005-036,005-024,12
005-036,005-025,18
005-036,005-027,1
005-036,005-030,15
005-036,005-033,10
005-036,005-035,604
005-036,005-036,1623
005-036,005-999,2
005-036,008-019,6
005-036,008-029,1
005-036,008-037,2
005-036,010-004,2
005-036,010-005,13
005-036,010-006,2
005-036,010-007,31
005-036,010-012,88
005-036,010-023,1
005-036,010-027,1
005-036,010-999,2
005-036,011-999,1
005-036,012-999,1
005-036,015-106,1
005-036,019-004,1
005-036,019-039,59
005-036,020-067,1
005-036,022-014,2
005-036,024-024,1
005-036,024-028,2
005-036,025-012,1
005-036,026-019,4
005-036,026-999,6
005-036,028-016,1
005-036,028-038,1
005-036,028-999,2
005-036,032-026,3
005-036,032-056,2
005-036,999-999,28
005-037,005-002,3
005-037,005-003,107
005-037,005-009,1
005-037,005-012,43
005-037,005-018,1
005-037,005-019,9
005-037,005-020,2
005-037,005-022,68
005-037,005-025,245
005-037,005-028,151
005-037,005-032,1
005-037,005-036,2
005-037,005-037,699
005-037,005-038,44
005-037,005-999,1
005-037,012-999,1
005-037,028-027,1
005-037,028-033,1
005-037,032-017,1
005-037,999-999,18
005-038,005-002,26
005-038,005-003,41
005-038,005-012,1
005-038,005-014,2
005-038,005-018,1
005-038,005-019,74
005-038,005-020,1
005-038,005-022,138
005-038,005-025,243
005-038,005-028,20
005-038,005-031,1
005-038,005-032,1
005-038,005-036,2
005-038,005-038,1640
005-038,005-999,2
005-038,009-999,1
005-038,011-015,1
005-038,015-999,1
005-038,019-033,1
005-038,019-039,1
005-038,026-003,1
005-038,028-018,1
005-038,999-999,32
006-001,001-001,1
006-001,004-003,1
006-001,006-001,3023
006-001,006-002,44
006-001,006-003,1
006-001,006-004,2
006-001,006-005,1
006-001,006-006,4
006-001,006-007,316
006-001,006-008,5
006-001,006-009,243
006-001,006-010,9
006-001,006-999,5
006-001,009-999,1
006-001,014-022,2
006-001,014-039,4
006-001,014-065,1
006-001,014-099,1
006-001,014-102,1
006-001,014-121,1
006-001,014-999,2
006-001,015-033,1
006-001,015-999,1
006-001,016-008,1
006-001,016-014,2
006-001,016-076,1
006-001,016-999,3
006-001,026-030,1
006-001,026-043,1
006-001,026-999,4
006-001,030-108,1
006-001,030-193,1
006-001,999-999,18
006-002,002-004,1
006-002,005-035,1
006-002,006-001,12
006-002,006-002,6512
006-002,006-003,28
006-002,006-004,37
006-002,006-005,44
006-002,006-006,5
006-002,006-007,78
006-002,006-008,17
006-002,006-009,93
006-002,006-010,240
006-002,006-999,2
006-002,008-036,1
006-002,009-014,1
006-002,009-999,5
006-002,011-007,2
006-002,011-015,1
006-002,011-017,2
006-002,012-012,1
006-002,013-076,1
006-002,014-018,1
006-002,014-022,6
006-002,014-023,6
006-002,014-037,1
006-002,014-039,23
006-002,014-043,1
006-002,014-049,1
006-002,014-065,2
006-002,014-085,3
006-002,014-097,1
006-002,014-098,2
006-002,014-101,1
006-002,014-103,4
006-002,014-108,3
006-002,014-120,6
006-002,014-999,12
006-002,015-020,1
006-002,015-121,1
006-002,016-008,2
006-002,016-014,3
006-002,016-026,1
006-002,016-052,1
006-002,016-053,1
006-002,016-999,8
006-002,019-021,1
006-002,022-014,1
006-002,024-028,1
006-002,025-012,1
006-002,026-030,1
006-002,026-999,1
006-002,032-039,1
006-002,999-999,63
006-003,001-001,1
006-003,002-004,1
006-003,003-008,1
006-003,005-030,2
006-003,006-001,11
006-003,006-002,1004
006-003,006-003,2485
006-003,006-004,39
006-003,006-005,27
006-003,006-006,6
006-003,006-007,26
006-003,006-008,7
006-003,006-009,32
006-003,006-010,343
006-003,006-999,2
006-003,007-999,1
006-003,009-012,1
006-003,009-014,1
006-003,009-999,3
006-003,014-023,6
006-003,014-039,3
006-003,014-058,1
006-003,014-093,1
006-003,014-103,1
006-003,014-122,9
006-003,014-999,3
006-003,016-008,2
006-003,016-014,2
006-003,016-999,2
006-003,018-017,1
006-003,026-999,1
006-003,999-999,15
006-004,006-001,3
006-004,006-002,767
006-004,006-003,10
006-004,006-004,2426
006-004,006-005,20
006-004,006-006,5
006-004,006-007,30
006-004,006-008,8
006-004,006-009,32
006-004,006-010,143
006-004,006-999,3
006-004,007-999,1
006-004,009-999,1
006-004,011-027,2
006-004,012-999,1
006-004,014-023,8
006-004,014-039,9
006-004,014-065,2
006-004,014-101,4
006-004,014-120,1
006-004,014-121,1
006-004,014-123,1
006-004,014-999,2
006-004,016-008,2
006-004,016-999,3
006-004,026-999,1
006-004,999-999,29
006-005,001-001,1
006-005,003-003,1
006-005,005-999,2
006-005,006-001,4
006-005,006-002,807
006-005,006-003,12
006-005,006-004,8
006-005,006-005,3187
006-005,006-006,2
006-005,006-007,44
006-005,006-008,8
006-005,006-009,35
006-005,006-010,81
006-005,006-999,5
006-005,009-999,3
006-005,010-024,1
006-005,011-015,1
006-005,011-020,2
006-005,014-023,15
006-005,014-039,5
006-005,014-065,6
006-005,014-067,1
006-005,014-075,3
006-005,014-082,1
006-005,014-085,2
006-005,014-097,1
006-005,014-098,1
006-005,014-101,1
006-005,014-103,41
006-005,014-108,2
006-005,014-121,1
006-005,014-122,1
006-005,014-999,14
006-005,016-014,1
006-005,026-030,1
006-005,026-999,2
006-005,028-032,1
006-005,030-193,1
006-005,032-024,1
006-005,032-056,1
006-005,999-999,40
006-006,006-001,2
006-006,006-002,44
006-006,006-003,2
006-006,006-005,1
006-006,006-006,1392
006-006,006-007,2
006-006,006-008,1
006-006,006-009,41
006-006,006-010,1
006-006,014-022,1
006-006,016-999,1
006-006,018-999,1
006-006,999-999,10
006-007,001-001,1
006-007,004-002,1
006-007,004-003,2
006-007,005-035,1
006-007,006-001,2
006-007,006-002,8
006-007,006-007,7913
006-007,006-009,5
006-007,006-999,3
006-007,007-999,1
006-007,008-019,1
006-007,008-021,1
006-007,009-999,4
006-007,012-001,1
006-007,012-999,1
006-007,014-022,31
006-007,014-023,1
006-007,014-030,1
006-007,014-031,1
006-007,014-037,1
006-007,014-039,15
006-007,014-043,2
006-007,014-065,1
006-007,014-067,2
006-007,014-120,1
006-007,014-999,12
006-007,016-052,1
006-007,016-999,2
006-007,018-017,1
006-007,023-003,1
006-007,025-006,1
006-007,025-012,2
006-007,026-019,1
006-007,026-043,1
006-007,026-055,1
006-007,028-005,1
006-007,030-011,1
006-007,032-056,1
006-007,999-999,81
006-008,006-002,29
006-008,006-005,2
006-008,006-007,44
006-008,006-008,1930
006-008,006-010,15
006-008,006-999,2
006-008,014-022,1
006-008,014-027,2
006-008,014-028,1
006-008,014-120,1
006-008,014-999,2
006-008,016-089,1
006-008,999-999,27
006-009,006-001,25
006-009,006-002,46
006-009,006-003,2
006-009,006-004,1
006-009,006-006,9
006-009,006-007,95
006-009,006-009,6424
006-009,006-010,2
006-009,006-999,3
006-009,008-037,1
006-009,014-016,1
006-009,014-023,7
006-009,014-029,2
006-009,014-039,7
