origin_id,destine_id,weight
018-009,018-017,273
018-009,018-019,4
018-009,018-999,3
018-009,019-039,3
018-009,028-999,1
018-009,032-010,1
018-009,999-999,344
018-010,009-999,1
018-010,014-006,1
018-010,014-039,2
018-010,015-099,1
018-010,018-001,5
018-010,018-008,1
018-010,018-009,1
018-010,018-010,2677
018-010,018-011,21
018-010,018-012,1
018-010,018-015,20
018-010,018-017,123
018-010,018-018,84
018-010,025-012,1
018-010,025-017,2
018-010,999-999,125
018-011,002-004,1
018-011,018-001,1
018-011,018-004,1
018-011,018-008,2
018-011,018-009,17
018-011,018-010,1
018-011,018-011,2760
018-011,018-015,26
018-011,018-017,85
018-011,018-018,7
018-011,999-999,100
018-012,014-999,1
018-012,018-004,2
018-012,018-006,1
018-012,018-008,4
018-012,018-012,2556
018-012,018-015,40
018-012,018-017,130
018-012,018-020,1
018-012,018-999,2
018-012,025-012,1
018-012,030-193,1
018-012,999-999,109
018-013,005-999,1
018-013,014-999,1
018-013,018-002,3
018-013,018-004,22
018-013,018-006,1
018-013,018-008,5
018-013,018-013,1038
018-013,018-014,11
018-013,018-017,102
018-013,999-999,123
018-014,014-039,1
018-014,014-999,2
018-014,018-002,28
018-014,018-004,3
018-014,018-006,9
018-014,018-008,13
018-014,018-013,2
018-014,018-014,2463
018-014,018-017,214
018-014,018-999,5
018-014,999-999,87
018-015,014-039,2
018-015,014-999,4
018-015,015-099,1
018-015,018-001,2
018-015,018-004,1
018-015,018-008,5
018-015,018-012,6
018-015,018-015,3140
018-015,018-017,117
018-015,018-999,1
018-015,019-039,2
018-015,999-999,157
018-016,014-039,1
018-016,014-999,4
018-016,018-001,70
018-016,018-004,2
018-016,018-012,1
018-016,018-015,5
018-016,018-016,2738
018-016,018-017,64
018-016,018-999,1
018-016,025-009,1
018-016,025-012,3
018-016,025-014,1
018-016,999-999,232
018-017,002-004,1
018-017,009-999,3
018-017,014-039,9
018-017,014-064,1
018-017,014-098,1
018-017,014-120,2
018-017,014-999,1
018-017,018-004,5
018-017,018-008,71
018-017,018-009,2
018-017,018-012,6
018-017,018-014,3
018-017,018-015,2
018-017,018-017,6464
018-017,018-999,2
018-017,019-039,2
018-017,030-087,1
018-017,999-999,253
018-018,006-002,1
018-018,014-039,2
018-018,014-999,1
018-018,016-025,1
018-018,018-008,1
018-018,018-010,47
018-018,018-011,1
018-018,018-015,58
018-018,018-016,1
018-018,018-017,112
018-018,018-018,2265
018-018,018-020,5
018-018,018-999,2
018-018,025-006,1
018-018,025-012,1
018-018,999-999,137
018-019,014-036,1
018-019,014-039,1
018-019,014-061,2
018-019,014-097,2
018-019,014-114,1
018-019,014-999,5
018-019,018-001,1
018-019,018-004,3
018-019,018-006,1
018-019,018-007,5
018-019,018-009,3
018-019,018-014,3
018-019,018-017,23
018-019,018-019,2170
018-019,018-999,1
018-019,032-056,1
018-019,999-999,80
018-020,009-999,2
018-020,014-020,1
018-020,014-039,3
018-020,014-067,303
018-020,014-080,5
018-020,014-120,1
018-020,014-999,18
018-020,018-004,2
018-020,018-017,6
018-020,018-020,3286
018-020,018-999,1
018-020,019-039,1
018-020,022-006,1
018-020,999-999,88
019-001,019-001,513
019-001,019-010,43
019-001,019-012,2
019-001,019-021,12
019-001,019-026,1
019-001,019-037,2
019-001,019-039,36
019-001,019-045,13
019-001,019-046,29
019-001,019-047,59
019-001,019-999,3
019-001,999-999,32
019-002,019-002,458
019-002,019-011,22
019-002,019-039,10
019-002,019-044,7
019-002,999-999,49
019-003,019-003,176
019-003,019-013,9
019-003,019-015,8
019-003,019-020,1
019-003,019-027,4
019-003,019-038,2
019-003,019-039,4
019-003,019-044,1
019-003,019-999,2
019-003,028-999,1
019-003,999-999,7
019-004,005-030,2
019-004,017-999,1
019-004,019-004,1912
019-004,019-009,2
019-004,019-033,3
019-004,019-038,37
019-004,019-039,96
019-004,019-046,4
019-004,019-049,14
019-004,019-999,3
019-004,028-038,1
019-004,999-999,300
019-005,005-013,5
019-005,005-028,1
019-005,005-030,1
019-005,005-999,1
019-005,019-005,1873
019-005,019-021,3
019-005,019-033,2
019-005,019-039,25
019-005,019-044,27
019-005,019-046,5
019-005,028-027,21
019-005,028-999,16
019-005,999-999,132
019-006,019-006,7796
019-006,019-009,1
019-006,019-010,1
019-006,019-012,1
019-006,019-018,1
019-006,019-019,24
019-006,019-021,97
019-006,019-025,4
019-006,019-026,416
019-006,019-031,4
019-006,019-033,1
019-006,019-034,4
019-006,019-039,902
019-006,019-041,4
019-006,019-044,1
019-006,019-046,1423
019-006,019-048,7
019-006,019-999,22
019-006,999-999,390
019-007,019-007,1763
019-007,019-014,37
019-007,019-017,8
019-007,019-018,1
019-007,019-021,6
019-007,019-024,1
019-007,019-033,5
019-007,019-038,5
019-007,019-039,12
019-007,019-048,1
019-007,019-999,1
019-007,024-007,2
019-007,024-020,2
019-007,024-028,7
019-007,028-020,5
019-007,999-999,213
019-008,019-008,770
019-008,019-019,2
019-008,019-039,13
019-008,019-044,75
019-008,019-046,3
019-008,019-051,4
019-008,019-999,1
019-008,999-999,54
019-009,019-004,3
019-009,019-009,2975
019-009,019-019,2
019-009,019-021,6
019-009,019-026,10
019-009,019-031,9
019-009,019-033,1
019-009,019-038,2
019-009,019-039,136
019-009,019-046,13
019-009,028-999,2
019-009,999-999,178
019-010,019-001,5
019-010,019-006,9
019-010,019-010,2694
019-010,019-018,3
019-010,019-021,278
019-010,019-026,3
019-010,019-037,2
019-010,019-039,191
019-010,019-045,14
019-010,019-046,113
019-010,019-047,35
019-010,019-048,1
019-010,019-999,6
019-010,999-999,135
019-011,019-002,7
019-011,019-006,1
019-011,019-011,923
019-011,019-023,1
019-011,019-027,1
019-011,019-035,1
019-011,019-039,33
019-011,019-042,3
019-011,019-044,7
019-011,019-046,8
019-011,999-999,88
019-012,019-006,12
019-012,019-012,2987
019-012,019-019,2
019-012,019-021,30
019-012,019-025,17
019-012,019-026,5
019-012,019-039,70
019-012,019-044,2
019-012,019-045,3
019-012,019-046,99
019-012,019-999,2
019-012,024-999,1
019-012,999-999,87
019-013,019-013,1103
019-013,019-015,2
019-013,019-020,13
019-013,019-022,1
019-013,019-033,4
019-013,019-038,1
019-013,019-039,13
019-013,019-046,1
019-013,024-028,1
019-013,028-005,2
019-013,028-032,2
019-013,028-999,1
019-013,999-999,78
019-014,019-006,1
019-014,019-007,6
019-014,019-014,2986
019-014,019-026,1
019-014,019-033,1
019-014,019-036,5
019-014,019-038,3
019-014,019-039,14
019-014,019-046,4
019-014,024-007,8
019-014,024-020,38
019-014,024-028,16
019-014,024-044,1
019-014,028-041,4
019-014,028-999,5
019-014,999-999,231
019-015,019-003,9
019-015,019-013,15
019-015,019-015,254
019-015,019-020,9
019-015,019-039,3
019-015,019-046,1
019-015,021-114,1
019-015,028-999,1
019-015,999-999,23
019-016,019-006,10
019-016,019-016,522
019-016,019-021,1
019-016,019-025,2
019-016,019-026,1
019-016,019-034,23
019-016,019-036,1
019-016,019-039,7
019-016,019-041,6
019-016,019-042,1
019-016,019-044,1
019-016,019-046,10
019-016,019-999,1
019-016,999-999,77
019-017,005-004,8
019-017,005-030,9
019-017,005-999,19
019-017,017-999,1
019-017,019-007,4
019-017,019-014,4
019-017,019-017,2753
019-017,019-019,1
019-017,019-030,1
019-017,019-033,9
019-017,019-038,5
019-017,019-039,12
019-017,019-999,3
019-017,024-020,5
019-017,024-028,1
019-017,028-999,1
019-017,999-999,283
019-018,019-009,1
019-018,019-017,1
019-018,019-018,4163
019-018,019-019,10
019-018,019-021,26
019-018,019-026,1
019-018,019-039,320
019-018,019-046,42
019-018,019-048,122
019-018,019-999,3
019-018,999-999,144
019-019,007-101,1
019-019,009-999,1
019-019,019-014,2
019-019,019-019,2372
019-019,019-021,1
019-019,019-025,1
019-019,019-026,8
019-019,019-039,589
019-019,019-046,67
019-019,019-048,219
019-019,019-999,9
019-019,024-028,1
019-019,028-999,2
019-019,999-999,215
019-020,019-013,8
019-020,019-020,662
019-020,019-032,1
019-020,019-033,1
019-020,019-038,1
019-020,019-039,8
019-020,028-032,9
019-020,028-999,2
019-020,999-999,31
019-021,014-039,1
019-021,019-006,115
019-021,019-009,1
019-021,019-010,4
019-021,019-012,6
019-021,019-014,1
019-021,019-018,17
019-021,019-019,6
019-021,019-021,4581
019-021,019-026,10
019-021,019-031,1
019-021,019-039,665
019-021,019-045,6
019-021,019-046,671
019-021,019-048,1
019-021,019-049,1
019-021,019-999,7
019-021,999-999,160
019-022,019-013,1
019-022,019-021,2
019-022,019-022,1495
019-022,019-033,22
019-022,019-038,56
019-022,019-039,28
019-022,019-042,6
019-022,019-046,1
019-022,019-048,1
019-022,019-999,1
019-022,999-999,101
019-023,019-002,4
019-023,019-006,1
019-023,019-011,2
019-023,019-023,181
019-023,019-039,5
019-023,019-044,1
019-023,019-046,2
019-023,999-999,11
019-024,014-035,1
019-024,019-007,28
019-024,019-014,20
019-024,019-024,1027
019-024,019-033,2
019-024,019-038,2
019-024,019-039,11
019-024,019-046,2
019-024,019-999,1
019-024,024-007,1
019-024,024-020,2
019-024,999-999,32
019-025,019-006,72
019-025,019-012,107
019-025,019-019,1
019-025,019-021,43
019-025,019-025,4209
019-025,019-026,10
019-025,019-034,23
019-025,019-039,91
019-025,019-041,1
019-025,019-045,1
019-025,019-046,126
019-025,019-048,1
019-025,019-999,2
019-025,999-999,183
019-026,009-999,1
019-026,019-006,142
019-026,019-009,2
019-026,019-018,2
019-026,019-019,59
019-026,019-021,16
019-026,019-026,7918
019-026,019-031,142
019-026,019-034,2
019-026,019-039,1798
019-026,019-041,1
019-026,019-046,806
019-026,019-048,12
019-026,019-049,2
019-026,019-999,24
019-026,030-193,1
019-026,999-999,513
019-027,019-013,5
019-027,019-027,231
019-027,019-039,2
019-027,019-999,1
019-027,999-999,63
019-028,019-006,10
019-028,019-021,4
019-028,019-025,3
019-028,019-026,8
019-028,019-028,268
019-028,019-034,27
019-028,019-039,7
019-028,019-041,9
019-028,019-046,7
019-028,030-169,1
019-028,999-999,22
019-029,005-999,1
019-029,019-029,975
019-029,019-033,173
019-029,019-038,18
019-029,019-039,11
019-029,028-999,1
019-029,999-999,59
019-030,019-007,1
019-030,019-017,8
019-030,019-030,841
019-030,019-031,1
019-030,019-033,31
019-030,019-038,4
019-030,019-039,13
019-030,019-046,3
019-030,019-999,1
019-030,999-999,44
019-031,005-017,1
019-031,011-999,1
019-031,013-028,1
019-031,013-048,1
019-031,015-999,2
019-031,016-082,1
019-031,019-006,21
019-031,019-009,53
019-031,019-018,1
019-031,019-019,8
019-031,019-021,3
019-031,019-025,2
019-031,019-026,1162
019-031,019-031,7418
019-031,019-039,592
019-031,019-041,1
019-031,019-046,162
019-031,019-048,5
019-031,019-049,2
019-031,019-999,15
019-031,999-999,265
019-032,019-005,37
019-032,019-021,2
019-032,019-032,826
019-032,019-033,1
019-032,019-039,25
019-032,019-044,17
019-032,019-046,3
019-032,028-999,1
019-032,999-999,27
019-033,010-005,1
019-033,019-030,1
019-033,019-033,3083
019-033,019-038,22
019-033,019-039,21
019-033,019-046,1
019-033,019-999,12
019-033,999-999,393
019-034,019-006,23
019-034,019-012,3
019-034,019-016,2
019-034,019-021,4
019-034,019-025,4
019-034,019-026,2
019-034,019-028,1
019-034,019-034,823
019-034,019-039,26
019-034,019-041,2
019-034,019-046,19
019-034,019-048,1
019-034,019-999,1
019-034,030-169,1
019-034,999-999,65
019-035,019-002,1
019-035,019-006,1
019-035,019-011,23
019-035,019-035,126
019-035,019-039,7
019-035,019-044,1
019-035,019-046,2
019-035,999-999,2
019-036,019-014,39
019-036,019-036,1421
019-036,019-039,2
019-036,019-048,1
019-036,999-999,51
019-037,005-006,6
019-037,005-999,3
019-037,019-006,1
019-037,019-010,1
019-037,019-018,1
019-037,019-021,7
019-037,019-037,870
019-037,019-039,30
019-037,019-045,1
019-037,019-046,24
019-037,019-047,62
019-037,019-999,5
019-037,999-999,32
019-038,019-004,39
019-038,019-022,3
019-038,019-026,1
019-038,019-033,26
019-038,019-038,2496
019-038,019-039,41
019-038,019-049,1
019-038,019-999,3
019-038,999-999,238
019-039,005-030,2
019-039,005-035,1
019-039,006-002,1
019-039,006-009,1
019-039,009-003,1
019-039,009-999,3
019-039,014-039,2
019-039,015-999,1
019-039,016-053,1
019-039,019-006,7
019-039,019-009,1
019-039,019-014,1
019-039,019-018,29
019-039,019-019,314
019-039,019-021,27
019-039,019-025,1
019-039,019-026,68
019-039,019-031,1
019-039,019-033,1
019-039,019-038,1
019-039,019-039,13528
019-039,019-046,483
019-039,019-048,63
019-039,019-049,17
019-039,019-999,9
019-039,021-114,1
019-039,025-017,1
019-039,028-022,1
019-039,028-032,1
019-039,028-038,2
019-039,030-189,4
019-039,999-999,1281
019-040,019-002,16
019-040,019-011,5
019-040,019-039,2
019-040,019-040,173
019-040,019-044,9
019-040,019-050,5
019-040,028-025,1
019-040,999-999,6
019-041,002-001,1
019-041,009-999,1
019-041,010-007,1
019-041,019-006,224
019-041,019-009,5
019-041,019-016,2
019-041,019-021,6
019-041,019-026,70
019-041,019-031,11
019-041,019-033,2
019-041,019-034,18
019-041,019-039,103
019-041,019-041,3098
019-041,019-042,4
019-041,019-044,3
019-041,019-046,70
019-041,019-999,10
019-041,999-999,160
019-042,019-006,6
019-042,019-009,23
019-042,019-012,1
019-042,019-026,1
019-042,019-039,4
019-042,019-042,672
019-042,019-046,3
019-042,019-999,1
019-042,999-999,34
019-043,005-030,2
019-043,019-021,3
019-043,019-026,1
019-043,019-031,2
019-043,019-038,20
019-043,019-039,7
019-043,019-043,545
019-043,019-046,3
019-043,999-999,42
019-044,019-008,5
019-044,019-012,1
019-044,019-021,3
019-044,019-033,2
019-044,019-039,53
019-044,019-044,2491
019-044,019-046,14
019-044,019-050,2
019-044,999-999,76
019-045,015-999,1
019-045,019-006,16
019-045,019-008,1
019-045,019-010,4
019-045,019-012,16
019-045,019-019,1
019-045,019-021,60
019-045,019-039,69
019-045,019-045,2949
019-045,019-046,85
019-045,019-999,2
019-045,024-042,1
019-045,028-021,1
019-045,028-038,1
019-045,999-999,291
019-046,005-030,1
019-046,005-035,1
019-046,019-006,82
019-046,019-019,20
019-046,019-021,36
019-046,019-025,3
019-046,019-026,156
019-046,019-031,2
019-046,019-033,2
019-046,019-039,648
019-046,019-041,3
019-046,019-046,3770
019-046,019-047,1
019-046,019-048,2
019-046,019-049,1
019-046,019-999,1
019-046,024-028,1
019-046,999-999,481
019-047,009-999,1
019-047,019-001,2
019-047,019-010,22
019-047,019-021,14
019-047,019-026,1
019-047,019-037,12
019-047,019-039,94
019-047,019-045,7
019-047,019-046,66
019-047,019-047,1441
019-047,019-999,4
019-047,999-999,114
019-048,005-004,2
019-048,005-030,2
019-048,009-017,1
019-048,015-999,1
019-048,019-006,3
019-048,019-018,19
019-048,019-019,559
019-048,019-021,5
019-048,019-026,7
019-048,019-039,523
019-048,019-046,171
019-048,019-048,4177
019-048,019-049,1
019-048,019-999,6
019-048,025-002,1
019-048,028-032,1
019-048,028-041,1
019-048,999-999,268
019-049,019-004,5
019-049,019-006,1
019-049,019-009,2
019-049,019-019,7
019-049,019-021,1
019-049,019-026,3
019-049,019-033,1
019-049,019-038,8
019-049,019-039,309
019-049,019-046,32
019-049,019-048,2
019-049,019-049,2152
019-049,019-999,1
019-049,999-999,120
019-050,005-018,1
019-050,019-002,1
019-050,019-005,1
019-050,019-040,6
019-050,019-044,27
019-050,019-050,306
019-050,999-999,3
019-051,019-006,1
019-051,019-008,14
019-051,019-039,13
019-051,019-044,91
019-051,019-046,7
019-051,019-051,554
019-051,999-999,42
020-001,020-001,331
020-001,020-067,6
020-001,020-247,1
020-001,020-496,1
020-001,020-550,1
020-001,999-999,4
020-002,009-999,1
020-002,015-033,1
020-002,015-999,1
020-002,020-002,4343
020-002,020-021,10
020-002,020-067,1
020-002,020-184,11
020-002,020-278,2
020-002,020-406,1
020-002,021-114,4
020-002,028-027,1
020-002,030-011,1
020-002,030-028,2
020-002,030-039,1
020-002,030-044,13
020-002,030-053,7
020-002,030-071,2
020-002,030-115,1
020-002,030-118,4
020-002,030-138,1
020-002,030-173,46
020-002,030-174,231
020-002,030-193,71
020-002,030-201,1
020-002,030-207,1
020-002,030-999,1
020-002,999-999,191
020-003,012-012,2
020-003,020-003,479
020-003,020-067,3
020-003,020-134,1
020-003,020-394,3
020-003,020-454,2
020-003,999-999,9
020-004,020-002,1
020-004,020-004,206
020-004,020-039,34
020-004,020-067,1
020-004,020-400,1
020-004,020-457,1
020-004,020-459,1
020-004,020-462,15
020-004,020-567,2
020-004,020-568,1
020-004,020-999,1
020-004,021-003,2
020-004,021-114,1
020-004,021-156,1
020-004,999-999,15
020-005,007-101,3
020-005,007-999,2
020-005,009-016,1
020-005,020-005,1385
020-005,020-010,4
020-005,020-014,57
020-005,020-030,30
020-005,020-043,94
020-005,020-057,29
020-005,020-067,3
020-005,020-305,16
020-005,020-482,2
020-005,020-515,4
020-005,020-999,1
020-005,021-114,1
020-005,030-039,2
020-005,030-108,1
020-005,030-193,1
020-005,030-206,1
020-005,999-999,143
020-006,009-999,1
020-006,012-039,4
020-006,015-057,1
020-006,020-006,2410
020-006,020-039,8
020-006,020-046,4
020-006,020-067,96
020-006,020-096,2
020-006,020-134,1
020-006,020-144,2
020-006,020-161,1
020-006,020-215,2
020-006,020-221,4
020-006,020-250,1
020-006,020-255,1
020-006,020-264,3
020-006,020-281,2
020-006,020-293,1
020-006,020-304,1
020-006,020-339,17
020-006,020-395,2
020-006,020-397,2
020-006,020-399,1
020-006,020-492,1
020-006,020-511,1
020-006,020-523,7
020-006,020-548,1
020-006,020-999,2
020-006,021-003,2
020-006,021-114,3
020-006,021-156,9
020-006,030-193,1
020-006,999-999,68
020-007,020-007,367
020-007,020-067,6
020-007,020-068,36
020-007,020-105,6
020-007,020-185,1
020-007,020-315,9
020-007,999-999,55
020-008,009-005,1
020-008,016-053,3
020-008,020-008,158
020-008,020-014,2
020-008,020-031,1
020-008,020-043,2
020-008,020-052,11
020-008,020-067,1
020-008,020-079,3
020-008,020-305,1
020-008,020-440,1
020-008,999-999,9
020-009,020-009,1253
020-009,020-014,1
020-009,020-042,11
020-009,020-161,1
020-009,020-166,2
020-009,020-184,30
020-009,020-417,33
020-009,020-468,11
020-009,030-039,1
020-009,030-174,1
020-009,030-207,2
020-009,999-999,36
020-010,007-101,11
020-010,007-999,4
020-010,009-004,1
020-010,009-005,1
020-010,009-999,1
020-010,014-120,1
020-010,019-039,1
020-010,019-046,1
020-010,020-005,40
020-010,020-010,1450
020-010,020-014,3
020-010,020-043,50
020-010,020-057,108
020-010,020-067,7
020-010,020-079,2
020-010,020-305,1
020-010,020-318,1
020-010,020-324,1
020-010,020-407,1
020-010,020-427,17
020-010,020-513,1
020-010,020-515,3
020-010,020-525,1
020-010,021-114,13
020-010,021-119,1
020-010,021-999,4
020-010,024-028,1
020-010,030-003,1
020-010,030-039,11
020-010,030-091,4
020-010,030-108,5
020-010,030-193,9
020-010,030-206,1
020-010,030-999,1
020-010,999-999,58
020-011,020-011,277
020-011,020-039,3
020-011,020-152,16
020-011,020-376,3
020-011,028-009,1
020-011,999-999,6
020-012,009-999,1
020-012,015-999,1
020-012,020-012,2959
020-012,020-039,1
020-012,020-059,5
020-012,020-067,6
020-012,020-085,1
020-012,020-107,1
020-012,020-184,2
020-012,020-254,6
020-012,020-318,1
020-012,020-324,47
020-012,020-334,2
020-012,020-439,12
020-012,020-509,1
020-012,020-999,3
020-012,999-999,156
020-013,020-013,476
020-013,020-044,2
020-013,020-067,60
020-013,020-107,1
020-013,020-115,8
020-013,020-174,2
020-013,020-295,10
020-013,020-385,5
020-013,020-390,2
020-013,020-475,1
020-013,020-565,2
020-013,020-570,32
020-013,020-999,2
020-013,999-999,91
020-014,007-101,7
020-014,007-999,2
020-014,009-999,3
020-014,015-999,1
020-014,020-005,34
020-014,020-014,2504
020-014,020-030,12
020-014,020-036,1
020-014,020-039,1
020-014,020-043,114
020-014,020-067,9
020-014,020-079,4
020-014,020-184,1
020-014,020-305,35
020-014,020-412,1
020-014,020-421,2
020-014,020-470,3
020-014,020-472,1
020-014,020-515,11
020-014,021-114,4
020-014,023-005,1
020-014,030-028,1
020-014,030-089,1
020-014,030-193,1
020-014,999-999,122
020-015,020-015,1148
020-015,020-028,21
020-015,020-039,1
020-015,020-059,2
020-015,020-061,1
020-015,020-067,2
020-015,020-068,4
020-015,020-133,3
020-015,020-550,2
020-015,999-999,47
020-016,016-102,1
020-016,020-016,3105
020-016,020-031,1
020-016,020-039,5
020-016,020-067,1
020-016,020-469,29
020-016,020-537,4
020-016,021-003,1
020-016,999-999,93
020-017,020-017,656
020-017,020-028,33
